vo2max,gender,age,age_low,age_high
38.17,0.0,14.0,10.0,19.0
44.59,1.0,20.0,20.0,29.0
27.91,0.0,18.0,10.0,19.0
29.8,0.0,19.0,10.0,19.0
40.85,0.0,17.0,10.0,19.0
39.86,0.0,17.0,10.0,19.0
37.74,1.0,18.0,10.0,19.0
36.87,1.0,16.0,10.0,19.0
44.76,1.0,31.0,30.0,39.0
32.4,0.0,17.0,10.0,19.0
27.94,0.0,12.0,10.0,19.0
60.47,0.0,23.0,20.0,29.0
37.74,0.0,20.0,20.0,29.0
31.1,0.0,16.0,10.0,19.0
46.39,1.0,47.0,40.0,49.0
36.08,0.0,13.0,10.0,19.0
35.72,0.0,14.0,10.0,19.0
71.9,0.0,21.0,20.0,29.0
30.0,0.0,12.0,10.0,19.0
42.43,1.0,17.0,10.0,19.0
37.17,0.0,18.0,10.0,19.0
44.36,1.0,13.0,10.0,19.0
34.43,1.0,19.0,10.0,19.0
28.46,0.0,38.0,30.0,39.0
50.92,1.0,13.0,10.0,19.0
33.65,1.0,42.0,40.0,49.0
34.52,0.0,16.0,10.0,19.0
50.42,1.0,14.0,10.0,19.0
55.16,0.0,18.0,10.0,19.0
38.3,1.0,44.0,40.0,49.0
23.9,0.0,19.0,10.0,19.0
50.44,1.0,12.0,10.0,19.0
32.39,0.0,18.0,10.0,19.0
39.16,1.0,16.0,10.0,19.0
42.74,1.0,34.0,30.0,39.0
42.68,1.0,20.0,20.0,29.0
35.4,0.0,14.0,10.0,19.0
29.83,0.0,12.0,10.0,19.0
53.34,1.0,16.0,10.0,19.0
48.74,0.0,31.0,30.0,39.0
32.65,0.0,15.0,10.0,19.0
35.19,1.0,33.0,30.0,39.0
50.05,1.0,23.0,20.0,29.0
46.04,1.0,41.0,40.0,49.0
37.36,0.0,13.0,10.0,19.0
71.6,0.0,22.0,20.0,29.0
34.69,0.0,18.0,10.0,19.0
42.96,1.0,31.0,30.0,39.0
25.55,0.0,14.0,10.0,19.0
44.56,1.0,16.0,10.0,19.0
33.03,1.0,18.0,10.0,19.0
56.96,1.0,18.0,10.0,19.0
48.28,1.0,18.0,10.0,19.0
35.0,0.0,13.0,10.0,19.0
45.09,1.0,17.0,10.0,19.0
38.47,1.0,38.0,30.0,39.0
44.57,0.0,36.0,30.0,39.0
28.57,0.0,13.0,10.0,19.0
41.69,0.0,16.0,10.0,19.0
36.33,0.0,12.0,10.0,19.0
27.5,0.0,37.0,30.0,39.0
27.4,0.0,49.0,40.0,49.0
38.39,1.0,15.0,10.0,19.0
46.63,1.0,19.0,10.0,19.0
30.29,0.0,18.0,10.0,19.0
42.2,0.0,14.0,10.0,19.0
47.33,1.0,41.0,40.0,49.0
30.03,0.0,43.0,40.0,49.0
37.46,0.0,17.0,10.0,19.0
65.24,1.0,13.0,10.0,19.0
35.97,1.0,16.0,10.0,19.0
49.34,1.0,19.0,10.0,19.0
41.7,0.0,15.0,10.0,19.0
29.3,1.0,44.0,40.0,49.0
34.3,1.0,32.0,30.0,39.0
66.69,1.0,15.0,10.0,19.0
32.8,0.0,28.0,20.0,29.0
49.87,1.0,21.0,20.0,29.0
37.65,1.0,18.0,10.0,19.0
43.27,0.0,24.0,20.0,29.0
49.76,1.0,19.0,10.0,19.0
29.32,1.0,37.0,30.0,39.0
33.48,0.0,25.0,20.0,29.0
39.5,1.0,40.0,40.0,49.0
24.4,0.0,31.0,30.0,39.0
39.22,1.0,16.0,10.0,19.0
30.23,0.0,16.0,10.0,19.0
35.86,1.0,44.0,40.0,49.0
48.04,1.0,19.0,10.0,19.0
35.98,0.0,13.0,10.0,19.0
38.18,1.0,18.0,10.0,19.0
29.61,0.0,20.0,20.0,29.0
43.1,1.0,17.0,10.0,19.0
32.22,0.0,33.0,30.0,39.0
37.17,1.0,18.0,10.0,19.0
40.36,0.0,39.0,30.0,39.0
35.1,0.0,19.0,10.0,19.0
45.58,1.0,12.0,10.0,19.0
53.13,1.0,23.0,20.0,29.0
47.21,1.0,16.0,10.0,19.0
32.1,0.0,19.0,10.0,19.0
104.3,1.0,13.0,10.0,19.0
34.07,1.0,13.0,10.0,19.0
38.46,1.0,14.0,10.0,19.0
37.4,1.0,17.0,10.0,19.0
35.55,1.0,30.0,30.0,39.0
43.92,1.0,18.0,10.0,19.0
37.0,1.0,44.0,40.0,49.0
52.19,1.0,13.0,10.0,19.0
27.41,0.0,17.0,10.0,19.0
29.74,0.0,16.0,10.0,19.0
42.4,1.0,19.0,10.0,19.0
34.95,0.0,27.0,20.0,29.0
45.15,1.0,42.0,40.0,49.0
38.35,0.0,14.0,10.0,19.0
45.63,1.0,17.0,10.0,19.0
35.77,1.0,18.0,10.0,19.0
42.93,0.0,13.0,10.0,19.0
24.37,0.0,31.0,30.0,39.0
31.91,0.0,23.0,20.0,29.0
49.4,0.0,35.0,30.0,39.0
36.6,0.0,31.0,30.0,39.0
57.03,0.0,17.0,10.0,19.0
52.12,1.0,48.0,40.0,49.0
28.0,1.0,39.0,30.0,39.0
66.18,1.0,17.0,10.0,19.0
34.77,1.0,18.0,10.0,19.0
39.9,1.0,16.0,10.0,19.0
53.44,0.0,12.0,10.0,19.0
36.98,0.0,34.0,30.0,39.0
37.94,1.0,31.0,30.0,39.0
23.84,0.0,25.0,20.0,29.0
41.27,1.0,16.0,10.0,19.0
35.88,1.0,12.0,10.0,19.0
32.82,0.0,24.0,20.0,29.0
29.5,0.0,30.0,30.0,39.0
62.6,0.0,16.0,10.0,19.0
54.94,1.0,14.0,10.0,19.0
29.85,0.0,17.0,10.0,19.0
31.52,0.0,30.0,30.0,39.0
37.65,1.0,13.0,10.0,19.0
31.34,0.0,12.0,10.0,19.0
29.41,0.0,41.0,40.0,49.0
51.28,0.0,32.0,30.0,39.0
40.48,1.0,12.0,10.0,19.0
51.16,1.0,23.0,20.0,29.0
36.75,1.0,15.0,10.0,19.0
38.95,0.0,43.0,40.0,49.0
26.01,0.0,48.0,40.0,49.0
35.6,0.0,16.0,10.0,19.0
33.56,1.0,21.0,20.0,29.0
34.96,0.0,37.0,30.0,39.0
49.8,1.0,23.0,20.0,29.0
45.5,1.0,16.0,10.0,19.0
42.2,1.0,13.0,10.0,19.0
44.49,0.0,13.0,10.0,19.0
32.79,0.0,19.0,10.0,19.0
32.4,0.0,19.0,10.0,19.0
39.31,0.0,45.0,40.0,49.0
40.54,1.0,15.0,10.0,19.0
31.47,0.0,18.0,10.0,19.0
37.6,0.0,16.0,10.0,19.0
33.32,1.0,27.0,20.0,29.0
32.98,0.0,17.0,10.0,19.0
48.16,1.0,49.0,40.0,49.0
49.4,1.0,21.0,20.0,29.0
23.25,0.0,46.0,40.0,49.0
43.1,1.0,37.0,30.0,39.0
43.4,1.0,21.0,20.0,29.0
34.76,0.0,39.0,30.0,39.0
29.7,0.0,13.0,10.0,19.0
38.9,0.0,27.0,20.0,29.0
40.91,1.0,15.0,10.0,19.0
28.94,0.0,13.0,10.0,19.0
29.33,0.0,43.0,40.0,49.0
49.87,1.0,12.0,10.0,19.0
48.6,1.0,31.0,30.0,39.0
47.4,1.0,34.0,30.0,39.0
29.47,0.0,13.0,10.0,19.0
34.49,0.0,13.0,10.0,19.0
28.85,0.0,17.0,10.0,19.0
45.8,1.0,19.0,10.0,19.0
33.58,1.0,31.0,30.0,39.0
27.84,1.0,18.0,10.0,19.0
41.3,0.0,14.0,10.0,19.0
59.24,1.0,22.0,20.0,29.0
56.36,1.0,18.0,10.0,19.0
38.5,1.0,39.0,30.0,39.0
43.18,1.0,13.0,10.0,19.0
32.12,1.0,15.0,10.0,19.0
54.68,0.0,25.0,20.0,29.0
37.97,1.0,19.0,10.0,19.0
52.49,1.0,17.0,10.0,19.0
25.23,0.0,36.0,30.0,39.0
28.6,0.0,40.0,40.0,49.0
20.85,0.0,49.0,40.0,49.0
43.33,1.0,23.0,20.0,29.0
36.92,0.0,34.0,30.0,39.0
29.64,0.0,12.0,10.0,19.0
51.89,1.0,19.0,10.0,19.0
27.37,0.0,12.0,10.0,19.0
32.78,1.0,19.0,10.0,19.0
32.22,0.0,19.0,10.0,19.0
22.95,0.0,17.0,10.0,19.0
32.6,1.0,43.0,40.0,49.0
51.33,1.0,14.0,10.0,19.0
44.6,0.0,14.0,10.0,19.0
29.78,0.0,13.0,10.0,19.0
30.22,0.0,39.0,30.0,39.0
30.81,0.0,19.0,10.0,19.0
45.94,0.0,45.0,40.0,49.0
41.93,0.0,13.0,10.0,19.0
49.47,1.0,18.0,10.0,19.0
53.15,1.0,17.0,10.0,19.0
45.0,1.0,16.0,10.0,19.0
32.88,1.0,22.0,20.0,29.0
54.2,1.0,19.0,10.0,19.0
29.14,0.0,31.0,30.0,39.0
37.39,1.0,19.0,10.0,19.0
36.19,0.0,18.0,10.0,19.0
43.57,1.0,30.0,30.0,39.0
27.25,1.0,15.0,10.0,19.0
27.92,0.0,25.0,20.0,29.0
40.78,0.0,16.0,10.0,19.0
42.77,0.0,19.0,10.0,19.0
41.07,0.0,12.0,10.0,19.0
44.99,1.0,15.0,10.0,19.0
34.31,0.0,15.0,10.0,19.0
27.61,0.0,19.0,10.0,19.0
29.09,0.0,39.0,30.0,39.0
42.74,0.0,39.0,30.0,39.0
30.67,0.0,14.0,10.0,19.0
55.7,1.0,14.0,10.0,19.0
39.61,1.0,35.0,30.0,39.0
53.83,0.0,19.0,10.0,19.0
38.88,1.0,35.0,30.0,39.0
33.7,0.0,29.0,20.0,29.0
33.47,0.0,12.0,10.0,19.0
29.44,0.0,14.0,10.0,19.0
46.03,1.0,14.0,10.0,19.0
34.51,0.0,46.0,40.0,49.0
34.6,0.0,16.0,10.0,19.0
39.58,1.0,32.0,30.0,39.0
43.85,1.0,18.0,10.0,19.0
62.9,1.0,18.0,10.0,19.0
34.96,0.0,22.0,20.0,29.0
39.8,0.0,15.0,10.0,19.0
42.71,0.0,14.0,10.0,19.0
47.67,0.0,33.0,30.0,39.0
35.06,1.0,15.0,10.0,19.0
39.98,1.0,14.0,10.0,19.0
33.42,1.0,20.0,20.0,29.0
23.31,0.0,41.0,40.0,49.0
29.86,1.0,44.0,40.0,49.0
34.15,0.0,18.0,10.0,19.0
61.46,0.0,18.0,10.0,19.0
45.2,1.0,40.0,40.0,49.0
53.78,0.0,26.0,20.0,29.0
21.64,0.0,49.0,40.0,49.0
21.6,0.0,19.0,10.0,19.0
33.9,1.0,45.0,40.0,49.0
31.62,0.0,13.0,10.0,19.0
45.8,1.0,23.0,20.0,29.0
55.22,0.0,46.0,40.0,49.0
51.31,1.0,15.0,10.0,19.0
53.0,1.0,16.0,10.0,19.0
45.47,1.0,12.0,10.0,19.0
35.55,0.0,14.0,10.0,19.0
51.06,1.0,13.0,10.0,19.0
32.9,1.0,43.0,40.0,49.0
35.1,1.0,17.0,10.0,19.0
43.34,0.0,12.0,10.0,19.0
38.64,1.0,41.0,40.0,49.0
33.57,0.0,17.0,10.0,19.0
28.46,0.0,13.0,10.0,19.0
42.01,1.0,16.0,10.0,19.0
48.39,1.0,13.0,10.0,19.0
75.93,0.0,13.0,10.0,19.0
50.6,0.0,33.0,30.0,39.0
43.39,0.0,12.0,10.0,19.0
42.12,0.0,31.0,30.0,39.0
30.67,0.0,38.0,30.0,39.0
32.0,1.0,13.0,10.0,19.0
32.6,0.0,17.0,10.0,19.0
38.7,0.0,17.0,10.0,19.0
40.01,1.0,33.0,30.0,39.0
83.0,1.0,17.0,10.0,19.0
77.73,0.0,14.0,10.0,19.0
38.07,1.0,35.0,30.0,39.0
44.24,1.0,19.0,10.0,19.0
36.2,1.0,31.0,30.0,39.0
42.07,0.0,13.0,10.0,19.0
35.69,1.0,12.0,10.0,19.0
51.2,1.0,16.0,10.0,19.0
45.8,1.0,14.0,10.0,19.0
31.64,0.0,33.0,30.0,39.0
47.1,1.0,17.0,10.0,19.0
38.82,0.0,18.0,10.0,19.0
34.64,1.0,16.0,10.0,19.0
23.5,0.0,17.0,10.0,19.0
39.5,1.0,12.0,10.0,19.0
31.9,0.0,19.0,10.0,19.0
37.61,1.0,42.0,40.0,49.0
51.41,1.0,16.0,10.0,19.0
34.58,1.0,16.0,10.0,19.0
31.85,0.0,13.0,10.0,19.0
34.64,1.0,13.0,10.0,19.0
29.18,0.0,13.0,10.0,19.0
45.59,0.0,13.0,10.0,19.0
37.48,1.0,43.0,40.0,49.0
42.97,1.0,17.0,10.0,19.0
38.33,0.0,12.0,10.0,19.0
49.19,1.0,15.0,10.0,19.0
32.73,0.0,33.0,30.0,39.0
44.2,0.0,18.0,10.0,19.0
46.72,1.0,17.0,10.0,19.0
51.28,1.0,12.0,10.0,19.0
51.4,0.0,14.0,10.0,19.0
44.59,0.0,31.0,30.0,39.0
46.75,0.0,23.0,20.0,29.0
47.6,1.0,22.0,20.0,29.0
45.75,1.0,16.0,10.0,19.0
68.57,1.0,18.0,10.0,19.0
56.04,1.0,17.0,10.0,19.0
32.33,1.0,47.0,40.0,49.0
47.3,1.0,19.0,10.0,19.0
37.84,1.0,18.0,10.0,19.0
46.1,0.0,19.0,10.0,19.0
41.44,1.0,32.0,30.0,39.0
48.37,1.0,19.0,10.0,19.0
29.7,0.0,18.0,10.0,19.0
35.55,1.0,15.0,10.0,19.0
40.9,0.0,12.0,10.0,19.0
60.43,1.0,17.0,10.0,19.0
68.23,1.0,15.0,10.0,19.0
56.18,0.0,16.0,10.0,19.0
39.77,1.0,19.0,10.0,19.0
30.56,0.0,21.0,20.0,29.0
40.9,1.0,29.0,20.0,29.0
61.55,1.0,17.0,10.0,19.0
34.87,0.0,16.0,10.0,19.0
44.85,1.0,16.0,10.0,19.0
43.86,1.0,17.0,10.0,19.0
47.45,1.0,37.0,30.0,39.0
27.08,0.0,18.0,10.0,19.0
48.96,1.0,21.0,20.0,29.0
45.0,0.0,17.0,10.0,19.0
33.75,1.0,36.0,30.0,39.0
45.58,1.0,13.0,10.0,19.0
32.65,0.0,12.0,10.0,19.0
22.7,0.0,22.0,20.0,29.0
37.98,1.0,36.0,30.0,39.0
55.7,1.0,18.0,10.0,19.0
35.6,0.0,19.0,10.0,19.0
97.94,0.0,13.0,10.0,19.0
47.83,1.0,14.0,10.0,19.0
52.61,1.0,15.0,10.0,19.0
58.34,0.0,32.0,30.0,39.0
45.09,1.0,29.0,20.0,29.0
34.81,0.0,42.0,40.0,49.0
35.95,0.0,14.0,10.0,19.0
38.6,0.0,40.0,40.0,49.0
49.81,1.0,14.0,10.0,19.0
36.37,0.0,35.0,30.0,39.0
53.8,1.0,15.0,10.0,19.0
33.06,0.0,34.0,30.0,39.0
34.1,0.0,19.0,10.0,19.0
37.6,1.0,16.0,10.0,19.0
46.0,0.0,24.0,20.0,29.0
47.6,0.0,24.0,20.0,29.0
28.01,0.0,20.0,20.0,29.0
31.98,1.0,44.0,40.0,49.0
42.96,1.0,16.0,10.0,19.0
31.2,1.0,18.0,10.0,19.0
35.0,0.0,16.0,10.0,19.0
33.15,0.0,42.0,40.0,49.0
56.6,0.0,15.0,10.0,19.0
33.54,0.0,19.0,10.0,19.0
41.9,0.0,19.0,10.0,19.0
38.17,0.0,40.0,40.0,49.0
77.69,1.0,33.0,30.0,39.0
32.38,0.0,29.0,20.0,29.0
44.51,1.0,35.0,30.0,39.0
26.39,0.0,28.0,20.0,29.0
30.98,1.0,35.0,30.0,39.0
38.17,1.0,45.0,40.0,49.0
35.13,0.0,24.0,20.0,29.0
50.07,1.0,12.0,10.0,19.0
44.6,0.0,42.0,40.0,49.0
37.93,0.0,13.0,10.0,19.0
35.23,1.0,17.0,10.0,19.0
45.56,1.0,22.0,20.0,29.0
37.56,0.0,20.0,20.0,29.0
34.77,0.0,28.0,20.0,29.0
31.46,0.0,40.0,40.0,49.0
39.5,1.0,29.0,20.0,29.0
41.53,1.0,15.0,10.0,19.0
33.36,0.0,24.0,20.0,29.0
35.47,0.0,18.0,10.0,19.0
87.36,1.0,15.0,10.0,19.0
42.01,1.0,12.0,10.0,19.0
32.43,0.0,32.0,30.0,39.0
39.5,1.0,19.0,10.0,19.0
35.23,1.0,19.0,10.0,19.0
66.02,1.0,18.0,10.0,19.0
39.94,1.0,14.0,10.0,19.0
59.56,1.0,19.0,10.0,19.0
40.89,1.0,14.0,10.0,19.0
56.09,1.0,14.0,10.0,19.0
40.14,1.0,17.0,10.0,19.0
45.73,0.0,16.0,10.0,19.0
38.1,1.0,12.0,10.0,19.0
36.4,1.0,36.0,30.0,39.0
31.14,1.0,16.0,10.0,19.0
43.26,1.0,22.0,20.0,29.0
31.21,0.0,17.0,10.0,19.0
43.42,0.0,18.0,10.0,19.0
35.68,0.0,13.0,10.0,19.0
31.62,0.0,22.0,20.0,29.0
40.59,0.0,16.0,10.0,19.0
27.0,1.0,38.0,30.0,39.0
36.8,0.0,19.0,10.0,19.0
57.9,1.0,13.0,10.0,19.0
37.74,0.0,16.0,10.0,19.0
37.79,1.0,19.0,10.0,19.0
44.47,1.0,16.0,10.0,19.0
29.33,0.0,42.0,40.0,49.0
35.74,1.0,36.0,30.0,39.0
45.13,1.0,22.0,20.0,29.0
35.47,0.0,19.0,10.0,19.0
37.51,0.0,12.0,10.0,19.0
37.34,0.0,31.0,30.0,39.0
41.75,1.0,25.0,20.0,29.0
37.82,0.0,12.0,10.0,19.0
40.31,0.0,16.0,10.0,19.0
40.18,0.0,13.0,10.0,19.0
33.74,1.0,16.0,10.0,19.0
41.57,1.0,15.0,10.0,19.0
31.6,1.0,32.0,30.0,39.0
34.59,1.0,37.0,30.0,39.0
31.34,0.0,20.0,20.0,29.0
63.62,1.0,18.0,10.0,19.0
39.04,0.0,17.0,10.0,19.0
48.42,1.0,14.0,10.0,19.0
42.46,1.0,12.0,10.0,19.0
45.39,1.0,13.0,10.0,19.0
31.18,0.0,30.0,30.0,39.0
41.39,1.0,27.0,20.0,29.0
32.52,0.0,15.0,10.0,19.0
45.37,1.0,17.0,10.0,19.0
51.28,1.0,13.0,10.0,19.0
40.33,1.0,37.0,30.0,39.0
57.5,1.0,17.0,10.0,19.0
32.72,1.0,46.0,40.0,49.0
49.4,1.0,38.0,30.0,39.0
48.47,1.0,13.0,10.0,19.0
36.21,1.0,12.0,10.0,19.0
48.2,0.0,14.0,10.0,19.0
29.47,1.0,42.0,40.0,49.0
37.46,0.0,18.0,10.0,19.0
38.09,1.0,17.0,10.0,19.0
45.04,1.0,26.0,20.0,29.0
29.08,0.0,20.0,20.0,29.0
41.55,1.0,23.0,20.0,29.0
40.09,1.0,38.0,30.0,39.0
34.1,0.0,15.0,10.0,19.0
60.45,1.0,25.0,20.0,29.0
34.02,0.0,16.0,10.0,19.0
50.17,1.0,15.0,10.0,19.0
27.2,0.0,22.0,20.0,29.0
37.1,0.0,18.0,10.0,19.0
51.94,1.0,20.0,20.0,29.0
46.01,1.0,16.0,10.0,19.0
30.39,0.0,17.0,10.0,19.0
38.5,0.0,13.0,10.0,19.0
45.08,1.0,18.0,10.0,19.0
32.94,0.0,17.0,10.0,19.0
36.55,1.0,12.0,10.0,19.0
33.08,1.0,28.0,20.0,29.0
32.75,0.0,19.0,10.0,19.0
40.9,0.0,19.0,10.0,19.0
37.09,0.0,16.0,10.0,19.0
25.16,0.0,20.0,20.0,29.0
35.0,0.0,18.0,10.0,19.0
32.05,0.0,20.0,20.0,29.0
47.21,0.0,20.0,20.0,29.0
39.01,0.0,25.0,20.0,29.0
31.66,0.0,13.0,10.0,19.0
49.4,1.0,32.0,30.0,39.0
35.96,1.0,28.0,20.0,29.0
44.26,1.0,41.0,40.0,49.0
33.55,0.0,37.0,30.0,39.0
26.45,0.0,18.0,10.0,19.0
50.64,1.0,19.0,10.0,19.0
43.2,1.0,14.0,10.0,19.0
28.29,0.0,37.0,30.0,39.0
72.37,1.0,18.0,10.0,19.0
32.6,1.0,14.0,10.0,19.0
48.18,1.0,13.0,10.0,19.0
37.6,0.0,18.0,10.0,19.0
44.08,1.0,13.0,10.0,19.0
42.58,1.0,28.0,20.0,29.0
37.6,1.0,42.0,40.0,49.0
39.9,0.0,38.0,30.0,39.0
29.34,1.0,37.0,30.0,39.0
45.98,1.0,13.0,10.0,19.0
42.8,1.0,13.0,10.0,19.0
36.02,0.0,44.0,40.0,49.0
33.6,0.0,13.0,10.0,19.0
34.6,0.0,14.0,10.0,19.0
42.65,1.0,31.0,30.0,39.0
52.61,1.0,25.0,20.0,29.0
39.15,0.0,20.0,20.0,29.0
47.42,0.0,14.0,10.0,19.0
29.6,1.0,36.0,30.0,39.0
46.32,1.0,36.0,30.0,39.0
43.01,1.0,14.0,10.0,19.0
29.6,0.0,46.0,40.0,49.0
25.1,0.0,19.0,10.0,19.0
37.84,0.0,35.0,30.0,39.0
47.6,1.0,19.0,10.0,19.0
39.8,0.0,20.0,20.0,29.0
35.0,0.0,19.0,10.0,19.0
40.66,0.0,14.0,10.0,19.0
27.15,0.0,46.0,40.0,49.0
59.35,1.0,18.0,10.0,19.0
37.88,1.0,21.0,20.0,29.0
42.2,0.0,13.0,10.0,19.0
36.62,0.0,16.0,10.0,19.0
35.73,0.0,24.0,20.0,29.0
36.94,1.0,37.0,30.0,39.0
37.3,0.0,16.0,10.0,19.0
58.53,1.0,19.0,10.0,19.0
37.97,0.0,33.0,30.0,39.0
28.77,0.0,18.0,10.0,19.0
40.01,0.0,12.0,10.0,19.0
37.5,1.0,12.0,10.0,19.0
42.57,1.0,14.0,10.0,19.0
50.27,1.0,24.0,20.0,29.0
35.4,1.0,19.0,10.0,19.0
37.97,0.0,14.0,10.0,19.0
37.7,1.0,46.0,40.0,49.0
49.91,1.0,14.0,10.0,19.0
31.24,0.0,16.0,10.0,19.0
65.46,1.0,14.0,10.0,19.0
37.9,1.0,49.0,40.0,49.0
35.42,0.0,28.0,20.0,29.0
44.17,1.0,13.0,10.0,19.0
26.6,0.0,13.0,10.0,19.0
33.05,1.0,14.0,10.0,19.0
47.9,1.0,28.0,20.0,29.0
48.85,1.0,16.0,10.0,19.0
34.44,1.0,28.0,20.0,29.0
44.97,1.0,23.0,20.0,29.0
53.93,1.0,18.0,10.0,19.0
59.26,1.0,21.0,20.0,29.0
29.53,0.0,24.0,20.0,29.0
21.9,0.0,46.0,40.0,49.0
27.77,0.0,13.0,10.0,19.0
31.66,1.0,34.0,30.0,39.0
39.4,0.0,29.0,20.0,29.0
39.78,1.0,12.0,10.0,19.0
31.22,0.0,26.0,20.0,29.0
43.47,1.0,41.0,40.0,49.0
43.16,1.0,31.0,30.0,39.0
36.57,1.0,13.0,10.0,19.0
47.06,1.0,12.0,10.0,19.0
28.66,0.0,30.0,30.0,39.0
44.9,1.0,16.0,10.0,19.0
41.9,0.0,17.0,10.0,19.0
47.74,1.0,12.0,10.0,19.0
45.98,1.0,15.0,10.0,19.0
50.07,0.0,12.0,10.0,19.0
33.42,0.0,18.0,10.0,19.0
40.18,1.0,31.0,30.0,39.0
84.35,0.0,12.0,10.0,19.0
43.55,1.0,22.0,20.0,29.0
48.88,1.0,21.0,20.0,29.0
24.4,0.0,17.0,10.0,19.0
38.66,1.0,21.0,20.0,29.0
42.92,1.0,12.0,10.0,19.0
72.2,0.0,15.0,10.0,19.0
43.89,0.0,13.0,10.0,19.0
41.12,1.0,14.0,10.0,19.0
50.1,0.0,15.0,10.0,19.0
35.33,0.0,22.0,20.0,29.0
44.3,1.0,18.0,10.0,19.0
35.99,0.0,16.0,10.0,19.0
35.51,1.0,36.0,30.0,39.0
39.74,0.0,20.0,20.0,29.0
42.57,0.0,16.0,10.0,19.0
55.3,1.0,19.0,10.0,19.0
56.69,1.0,17.0,10.0,19.0
32.16,0.0,15.0,10.0,19.0
51.86,1.0,14.0,10.0,19.0
45.28,1.0,15.0,10.0,19.0
45.56,1.0,18.0,10.0,19.0
25.24,0.0,38.0,30.0,39.0
45.8,1.0,22.0,20.0,29.0
38.11,1.0,13.0,10.0,19.0
58.74,0.0,12.0,10.0,19.0
28.29,0.0,33.0,30.0,39.0
27.93,0.0,13.0,10.0,19.0
58.4,1.0,15.0,10.0,19.0
51.46,1.0,18.0,10.0,19.0
46.4,1.0,36.0,30.0,39.0
29.4,0.0,17.0,10.0,19.0
40.6,0.0,18.0,10.0,19.0
35.75,1.0,16.0,10.0,19.0
40.14,1.0,34.0,30.0,39.0
44.63,1.0,26.0,20.0,29.0
39.76,0.0,47.0,40.0,49.0
49.4,0.0,45.0,40.0,49.0
42.2,0.0,13.0,10.0,19.0
38.74,0.0,15.0,10.0,19.0
30.06,0.0,21.0,20.0,29.0
43.24,1.0,12.0,10.0,19.0
41.42,0.0,19.0,10.0,19.0
36.22,1.0,14.0,10.0,19.0
38.9,1.0,14.0,10.0,19.0
29.3,0.0,12.0,10.0,19.0
37.6,0.0,13.0,10.0,19.0
45.02,1.0,22.0,20.0,29.0
34.02,0.0,12.0,10.0,19.0
45.66,1.0,21.0,20.0,29.0
36.66,0.0,18.0,10.0,19.0
55.06,0.0,20.0,20.0,29.0
35.0,0.0,16.0,10.0,19.0
47.9,1.0,25.0,20.0,29.0
51.65,1.0,18.0,10.0,19.0
24.65,0.0,19.0,10.0,19.0
35.49,0.0,13.0,10.0,19.0
30.54,0.0,31.0,30.0,39.0
50.98,1.0,18.0,10.0,19.0
32.37,0.0,15.0,10.0,19.0
34.95,1.0,14.0,10.0,19.0
39.5,0.0,20.0,20.0,29.0
34.13,1.0,17.0,10.0,19.0
25.4,0.0,25.0,20.0,29.0
37.41,1.0,19.0,10.0,19.0
39.35,0.0,18.0,10.0,19.0
60.39,1.0,15.0,10.0,19.0
42.85,1.0,17.0,10.0,19.0
37.46,0.0,14.0,10.0,19.0
34.3,0.0,17.0,10.0,19.0
50.52,1.0,12.0,10.0,19.0
33.75,1.0,31.0,30.0,39.0
47.9,0.0,14.0,10.0,19.0
35.51,1.0,14.0,10.0,19.0
34.33,1.0,17.0,10.0,19.0
41.9,0.0,21.0,20.0,29.0
43.0,1.0,26.0,20.0,29.0
51.0,1.0,17.0,10.0,19.0
42.69,1.0,22.0,20.0,29.0
42.65,0.0,15.0,10.0,19.0
56.98,1.0,16.0,10.0,19.0
51.9,0.0,13.0,10.0,19.0
37.06,0.0,16.0,10.0,19.0
43.55,1.0,13.0,10.0,19.0
31.85,1.0,19.0,10.0,19.0
34.04,1.0,39.0,30.0,39.0
43.0,1.0,25.0,20.0,29.0
62.59,1.0,19.0,10.0,19.0
45.58,1.0,13.0,10.0,19.0
29.44,1.0,34.0,30.0,39.0
28.13,0.0,24.0,20.0,29.0
48.19,1.0,22.0,20.0,29.0
43.35,0.0,15.0,10.0,19.0
34.91,0.0,18.0,10.0,19.0
32.07,1.0,20.0,20.0,29.0
47.62,1.0,16.0,10.0,19.0
42.54,1.0,23.0,20.0,29.0
49.48,1.0,45.0,40.0,49.0
34.3,0.0,18.0,10.0,19.0
38.46,0.0,12.0,10.0,19.0
35.53,1.0,14.0,10.0,19.0
59.59,1.0,16.0,10.0,19.0
46.03,1.0,41.0,40.0,49.0
36.66,0.0,15.0,10.0,19.0
32.24,0.0,18.0,10.0,19.0
22.08,0.0,31.0,30.0,39.0
43.03,0.0,30.0,30.0,39.0
34.91,0.0,32.0,30.0,39.0
33.2,1.0,34.0,30.0,39.0
44.2,0.0,17.0,10.0,19.0
27.37,0.0,38.0,30.0,39.0
27.8,1.0,14.0,10.0,19.0
23.15,0.0,17.0,10.0,19.0
73.06,1.0,14.0,10.0,19.0
52.31,1.0,17.0,10.0,19.0
50.03,1.0,19.0,10.0,19.0
47.5,1.0,25.0,20.0,29.0
42.01,1.0,27.0,20.0,29.0
39.15,0.0,30.0,30.0,39.0
39.15,1.0,16.0,10.0,19.0
33.48,0.0,16.0,10.0,19.0
38.25,0.0,13.0,10.0,19.0
30.24,0.0,17.0,10.0,19.0
50.75,1.0,28.0,20.0,29.0
